date,CDS_01_RET,CDS_02_RET,CDS_03_RET,CDS_04_RET,CDS_05_RET,CDS_06_RET,CDS_07_RET,CDS_08_RET,CDS_09_RET,CDS_10_RET,CDS_11_RET,CDS_12_RET,CDS_13_RET,CDS_14_RET,CDS_15_RET,CDS_16_RET,CDS_17_RET,CDS_18_RET,CDS_19_RET,CDS_20_RET
2002-01-31,-3.2100309109200544e-05,-0.00010359131681451156,0.000797027086830065,0.00026292971049501185,-0.0009061982833851232,-0.0012428759467422892,-0.0018167718954982472,-0.0008248141854638665,-0.0003521743183865976,-0.0005517448969520692,0.00011518152313550775,-0.0008421576543338244,-0.0018025359683513456,-0.002123440526188592,-0.002246058630933422,0.0005548683021626041,-0.004152755926238484,-0.0021392881993118353,0.004639219579185417,-0.00981772435589232
2002-02-28,-0.0007546907403970053,0.0014536939810227865,0.0012667514809810642,0.0004349308529545585,0.0003067683366019829,0.00040008838918864577,0.0011134902417273527,0.0009523044357785949,0.0004226497405348391,0.00023313262004879604,0.0003707482999964063,0.0012939546232269565,0.0006136553374945242,0.0029412528386905455,0.005856182444643684,0.010757423365414777,0.011992986894112698,0.01631715426010384,0.005212931902792063,0.08250921337879422
2002-03-31,-0.00042803105560775413,-0.001554378167603177,-0.0011051208145721188,-0.0010222359804166867,-0.0011265590858800692,-0.001717068421294124,-0.002504692338579677,-0.003432032778071184,-0.0029406121092925295,-0.00204503846705788,-0.0029150326399776994,-0.004821934733274547,-0.006125424220936193,-0.005218874767365861,-0.004559605901166706,-0.009931333019237472,-0.006672857782776834,-0.014666665003014397,-0.005148044400177699,0.0011987849795266673
2002-04-30,0.000253769443698888,-0.0002185126973463054,0.0003569372096164949,-1.1516410724849215e-05,0.0007289464699467283,0.0012850991658389529,6.290583868504643e-05,-0.0003455225161459355,-0.0005235621281884693,-0.0014596553086476233,-0.0015049111488919418,-0.0018503615934016657,0.00010002223258946223,0.0007336249054881773,-0.0006452284022587718,0.0010892162332406191,-0.002637751306596057,-0.00015569801636854615,-0.0008936031174971236,0.012765251360862475
2002-05-31,-5.674615600125959e-05,-0.0013841573126218644,-0.0016062549207427755,-0.001739568115406882,-0.002167920157044942,-0.0017175795838538877,-0.0012678215497060517,-0.0019779546793643014,-0.003341761065985134,-0.003906461825983283,-0.003593521709785863,-0.0033555669594822453,-0.003594914578345455,-0.0045049159803115975,-0.0038666371946587856,-0.002769672244891218,-0.0022392663521512797,0.001699432265541524,0.0007847673923534568,0.02573181949360287
2002-06-30,0.0002931104301992458,-5.0639178348884774e-05,0.0007988954797540043,0.00133168071576257,0.001089938870152349,0.0014891243898975794,0.0009277994208947282,0.0013585606905860191,0.001474133329220093,0.0020419274619272016,0.00130563875135535,0.0024939604798165644,0.0048480137565775445,0.007788068022953651,0.01033688378679176,0.012393547275728918,0.014713823640406748,0.014759753529183612,0.02825155202595458,0.01878478701425621
2002-07-31,0.0009869395779338948,0.0021069634209677775,0.0019851134522544923,0.00392407404830778,0.004920369804164905,0.003988312219031771,0.005022092060179824,0.005169566920138902,0.0055653189740353945,0.00597500183288197,0.009285229315399865,0.010635272698243495,0.011493017304411459,0.018496217460225187,0.03048156449528227,0.03165565297392622,0.043582007617258466,0.05575541065386852,0.06202195227302236,0.042888828217518014
2002-08-31,0.000512016065396366,0.0010419458198003397,0.00015617920699078215,-0.0005812848984631787,0.0007968205169658154,0.0010034943312371939,0.0007094903909059055,0.0009304195402378809,0.0023208422314950974,0.004478438559388081,0.003791864793019432,0.00409041361578157,0.006241393709250266,0.008725818832220313,0.005218367249615481,0.003759865321828513,0.002492678851048486,0.0013244230127284757,-0.005508929117896541,-0.017626635195962446
2002-09-30,0.00043654148759388484,0.0010522975115025378,0.0008111602328248521,0.0009135448695028116,0.0004138731370322204,0.0008875677467668968,0.0011547863316467544,0.0019158901019175054,0.002564894670092684,0.0031857637531712917,0.005616380186692483,0.004776932353664064,0.005544624685591079,0.0069791210370028,0.006927810242286771,0.011178860246020715,0.010354328643366759,0.00981522171359473,0.02060179607351489,-0.0019229085060705705
2002-10-31,-2.9076769097888424e-05,0.0004634060930155692,-0.00017505515212856744,-3.600287449780856e-05,-0.00041539468264908773,0.00011539937539082574,0.0009248703912379148,0.0014259136565075113,0.0024442779231279763,0.0034602706290278603,0.0007639059224591269,0.0030216842723802626,0.006278239630791397,0.009056426500686927,0.012994490880974215,0.01244335130884047,0.014964476285274118,0.01422509903829555,0.005606499596877448,0.04451210009485722
2002-11-30,-0.00017109373540240635,-0.001105429707563174,-0.0013591725723891464,-0.0023022774141198076,-0.003006461377126408,-0.003530047446389396,-0.0039617270957092365,-0.004362340776630772,-0.005552629670511383,-0.005975815223682807,-0.005423350623822536,-0.00878124171656566,-0.01175943563659421,-0.014947227244987447,-0.020085889429830053,-0.020726998256984583,-0.026931476399824354,-0.029145223305833298,-0.010266589491252646,-0.002096738691456893
2002-12-31,-0.0010520420852908657,-0.0003424906483311267,-0.00014126153823355145,-0.0001480525750656651,-0.00020771028515773093,-0.0001323510964949177,-0.0011784555995713265,-0.0008108680281339017,-0.000770188520580136,-0.0027732925723117367,-0.0032929259181598857,-0.0015191837934581585,-0.006355843055433647,-0.0056643838154469515,-0.001305530121461742,-0.00035351664609725405,0.0004603870004121764,-0.004804598588052293,0.004703494495291415,-0.0006589814950510148
2003-01-31,-6.851370709669333e-05,-0.000977648801892053,-0.0006179429283526797,-0.0013247012618406574,-0.001001691508418413,-0.001932788787822742,-0.0012877199459413893,-0.0016915327654893793,-0.001781706302068093,-0.0018669111690889331,-0.002862100565003959,-0.0038815986453045533,-0.002157460872452345,-0.005306117672864198,-0.009072890192697325,-0.011410890753152476,-0.010982611406482046,-0.003422613015608604,-0.01649840887042361,-0.008645046737819705
2003-02-28,-0.0011395060957322476,-0.0005096498991436409,-0.000615302567735734,-0.0004418703903993916,-0.0009681805622846448,-0.00031297996066895656,-0.00047117857580889215,-0.0002717626509655903,-1.987125126773531e-05,-0.0008153754559118577,-0.0008534073111882899,0.00018524937661062587,-7.931877014981575e-06,-0.003906605178770446,-0.0005757714055627372,0.0018249551035441484,0.004205873432052612,0.0032425597591369698,-0.005992977961598259,-0.0027051498729043517
2003-03-31,-0.0001690631136257437,-0.00014997825238672403,-0.0006353771520521348,-0.0011292536198129145,-0.00042944633600139944,-0.0011762705307190278,-0.00079445295822824,-0.0013914761783199031,-0.0018045665830478713,-0.002250208944399842,-0.0015769045203453333,-0.0012040270438128386,-0.0004868311525576722,-0.0033877935198079246,-0.007414207085350856,-0.007490244752444538,-0.006010940067156812,-0.009354797372671614,-0.003201509242584788,-0.007540124735384826
2003-04-30,-0.0011498068597295542,-0.003495455154963192,-0.003722420681953787,-0.0038267586344976367,-0.005191358676239329,-0.005020710421454918,-0.0057015129168014956,-0.006509382653263055,-0.007280162778481495,-0.006403268184700824,-0.007017390723062483,-0.00953646740341908,-0.012978782460275463,-0.014221853176474468,-0.01965444988777912,-0.01812884156062405,-0.02035333046213048,-0.02519186406179335,-0.02890028063451954,-0.017193452391223378
2003-05-31,0.00018972818666424462,0.0008323870224967395,0.0009167167654255751,0.00047127097693613727,0.0005418464146571929,0.00016202584585456594,0.00037199392571151654,0.0003647740985099027,-0.0001936337035127787,-0.001257331216806887,-0.0014467027173033415,-0.0003922795782168484,0.001232421608660935,0.0009078493230531664,0.005314130486072588,0.005597504944272407,0.004769242714880946,0.007471535915975027,0.005039335322295923,-0.003352314961697571
2003-06-30,-0.0007349537757177897,-0.0008582111611056722,-0.001382238399293368,-0.0010364784689601502,-0.0014457870964200662,-0.0014236236475642866,-0.0015544134378996037,-0.00179322428554129,-0.0023132476297518384,-0.0019611884439864505,-0.002386797785291726,-0.0025678171405059944,-0.003516487665372364,-0.0044660288123585055,-0.00576521921746703,-0.0031306785698429164,-0.003056525247571471,-0.0037014303676153808,-0.009721313643032277,-0.011487126170363108
2003-07-31,-0.00017792544844700187,-0.0006637188213504851,-0.0004294056028524651,-0.0009432048639030182,-0.0008786856622029228,-0.0009691947658333096,-0.0018958067156051022,-0.0024889947589642318,-0.0020477783539174553,-0.0021319823542918586,-0.0017823145590825159,-0.002124909954513443,-0.0022526809082421386,-0.0014920184997582462,0.0020402263708221118,0.003078765739204104,-7.696561245334319e-05,0.0025207621124525054,-0.005198200276757868,-0.008006571429363236
2003-08-31,-0.0004095552591200244,-0.000358395506086324,-0.00046174329489093966,-8.66889550091327e-05,-1.9729577637791647e-05,-0.00035599917733412424,-0.0002718668964150357,-0.00013524037216302188,8.615000245550452e-05,0.000391821216911111,0.00013440198091765724,0.0002138412647582883,-0.0009519384511009332,-5.1549959375242644e-05,0.001731856699477072,0.0001643685276004896,-0.00020944122293282746,-0.001404788380428599,-0.0016515263248438217,0.0016112992139822105
2003-09-30,-0.0001365445180939841,1.8166565575195386e-05,-7.103361838949889e-05,-7.863350613555358e-05,-0.0006498428284625939,-0.0010082655284550715,-0.000786918736431754,-0.0005797777322883869,-0.0011211932867078317,-0.0012159596128814873,-0.0011293518641028535,-0.0019138777762239202,-0.002707856670373404,0.000784646968398664,0.001895309638402961,-0.0014857319981232099,-0.0010717756807050694,-0.0035761870110237745,-0.00707969478512744,-0.0016826363351585823
2003-10-31,-0.000354956339762027,-0.0010637859147444146,-0.0014884500069838435,-0.002115745623637109,-0.002023898275643634,-0.001821045836408225,-0.0024587655755738064,-0.002434667743868334,-0.003261852967181877,-0.004133846238507263,-0.004301750882472191,-0.004848675497289976,-0.004501454371050395,-0.008534274505918753,-0.014026659749405665,-0.013428079797680941,-0.014359241810640152,-0.01214643382691706,-0.009773400515363328,-0.008690300409006323
2003-11-30,-0.00030399366002276584,-5.7530131473597945e-05,-0.0002971264877060804,-0.0004533008989628816,-0.0005889650702559491,-0.0006014764006335141,-0.0003843081855150432,-0.0009616980310286732,-0.0007086401496082011,-0.0010429247259983053,-0.0020922931541285704,-0.002374291835091018,-0.002000758813170111,-0.0022233239757336967,-0.0031081066527053054,-0.0042326577539633205,-0.003275819921579278,-0.008511791130219628,-0.008551197924079488,-0.002893585077510551
2003-12-31,-0.00019674824181980437,-0.0009138490276311504,-0.0009236458126411451,-0.000702305936672075,-0.0008151579065329582,-0.0006161814682022637,-0.0006940506570565065,-0.0007070348124329793,-0.0008603690924129081,-0.001302909184595584,-0.0010506523902282458,-0.0009450241951773589,-0.0007889077219803007,-0.0017257184943996863,-0.004958818482514223,-0.008923104914537027,-0.0074831159836702054,-0.006629566900172152,-0.005575345700031798,-0.003245498474913339
2004-01-31,0.0004666976496455382,0.0008939970078040889,0.000977738055229549,0.0007860573714929309,0.0013678100859295754,0.00146387193032412,0.001480344720155097,0.0021464475008105125,0.002230993417390165,0.002670162070896404,0.002750968190406969,0.0024223346913299585,0.0009195243676550934,0.0004604272729857043,0.0004158724337110312,-0.0009287560342434688,-0.0053420989493044736,-0.005856828378154433,-0.0077540060452021145,-0.005785527775395782
2004-02-29,8.225623609878968e-05,0.0003251434591265808,0.0005778315112958497,0.0008286842313660131,0.0009305141647933608,0.0012618692755698281,0.0013991189790488225,0.001211590526727329,0.0009701775279780693,0.0005212008536969558,0.0012752863877486076,0.0014511465089342916,0.0012007163954011449,0.0006611624081517131,0.003838234205530666,0.005458571593064796,0.007872491314793242,0.005539884274459315,0.005102386627071252,0.001143705748055837
2004-03-31,0.0003840498377927122,0.0006765888483981886,0.0006430912478611866,0.0008017864169892031,0.0009695803133549813,0.0006857717772654386,0.0011809957679752613,0.0010190209556385874,0.0012469454382744482,0.0013002810111857911,0.0010208476380057646,0.0011419242916104898,0.002068664233346247,0.00159994431853342,0.0038736281256734153,0.005471619422502305,0.007707239077057357,0.006724660704221045,0.002720502314776711,-0.00672600061079206
2004-04-30,4.150183168028252e-05,-1.366995684516185e-05,-0.00012695607379768705,-0.0003621138543930573,-0.0002992077308877434,-0.0005176566389171848,-0.0007645069850183626,-0.0006665906547866306,-0.000402865714283251,-0.00026518089017106013,-0.0008187887478772254,-0.0012800935223453973,-0.001591959788876861,-0.0019691648762118845,-0.0036828547723659734,-0.007660417368472017,-0.007765800246355648,-0.004129720401726267,-0.0063895940740695744,0.0003761753803984651
2004-05-31,1.3172485273936542e-05,0.00010028993360234546,-9.718378901550745e-06,0.0003312605975828788,0.00031158852465135926,0.0005493480212091028,0.0004774909420741151,0.00021630939823708679,0.0005374276112726602,0.0006529429255932713,0.000596829896337403,0.001090125975502741,0.0009599030066365625,0.0025727346536230534,0.005798343279483521,0.012040677799475477,0.009821345722181015,0.008204214210372481,0.00998777120657673,0.010317057408405307
2004-06-30,-2.0946743780225675e-05,-0.00020866816337377158,0.00014652986049008853,0.00024927033213834136,-5.15469969431326e-06,0.00027745037335689395,-0.00011207747278881703,-0.00022662389972700667,0.00011763356887661666,0.0001106412120405426,0.000432268254625689,0.0004712309701523909,0.0009179950616968199,0.0006756020769074924,-0.0017217482788215914,-0.00453280435932393,-0.0026207905345864125,-0.002970615313797996,-0.003554465461415374,-0.007239307134959542
2004-07-31,-0.00029054982898389745,-0.00026425434152985616,-0.00024712607970276725,-0.0005166742754589312,-0.0003550737845772338,-0.0003482873496261164,-0.0003447465055772897,-0.00024495795789484414,-0.0008495315855513208,-0.0006720354037554988,-0.0012841996186946875,-0.001284046072701058,-0.0021470783440223503,-0.00022438214043612965,-0.0021936560981687726,-0.0010954601785218168,-0.0028812332809631737,-0.0014588640575112308,-0.0009959117338887494,0.007691532663289488
2004-08-31,-0.0002054901306896478,-8.49543694621134e-06,-0.0001263494595231443,-4.409322404877737e-05,-0.00018877542025520433,-0.0002692084762128987,0.0001202849735908841,9.674850784553796e-05,0.0001548406115896171,-0.00011933682595757287,-3.271619396138046e-05,-0.0001652498548515646,0.0006578924717730503,0.002121554028611526,0.001995693530337445,0.00022009658139008107,-0.0006421805178082523,5.003751151723328e-05,-0.0005574307778817962,0.00653404996622635
2004-09-30,-0.00022998087746448317,-0.0005113481731795553,-0.0004800858225861065,-0.0006322186313552545,-0.0006673590491665687,-0.000980115657077662,-0.0010043140420624322,-0.0011299629531589485,-0.0014488674767598006,-0.0013181348077583436,-0.0019409045337133782,-0.002199617075618464,-0.0024643277637203653,-0.0027467019969132592,-0.003301875577479259,-0.0031235801173332346,-0.002603513273821028,-0.0025770873587889565,-0.0026636339317809795,0.005280569285551138
2004-10-31,3.480751768763364e-05,-0.00019974445258620808,-0.000142538264990709,-6.266267180019012e-05,-0.0003836606549882832,-0.0004895000116279872,-0.000645483432282619,-0.0003455213954870974,-0.0004728101780749298,-0.0006778126779303069,-0.0008297321605916459,-0.0005166463537880252,0.00035929789363040406,0.000535376239763921,-0.0005585903316718314,-0.0032090726781990467,-0.00526873518903757,-0.008638873519521431,-0.006454289338722528,-0.007507836841542767
2004-11-30,-0.00043466847342377244,-0.0007522430722001587,-0.0010832211384472152,-0.0011765041394359722,-0.0014719256351858774,-0.0017926627656643336,-0.0018764345944973062,-0.0022457152575603417,-0.002528332874076798,-0.0031810543035012944,-0.002449740762670084,-0.0016182242089419871,-0.0016763058156724993,-0.004036702126241522,-0.004782896042385015,-0.0062123127380429195,-0.0074542474056842455,-0.00817195475409828,-0.007066259358410914,-0.01071005277621305
2004-12-31,-0.00013179784368309155,-0.00046002232493688635,-0.0006677975962994375,-0.0006789027119949996,-0.0005707770717229917,-0.00047768490058089033,-0.0005045557138629732,-0.0007971009794179596,-0.000716971766737007,-0.0004968082691344704,-0.000276648597446708,0.00015709369366967863,-0.0005155060325890766,-0.0002877948025497007,-0.0006499165566547292,0.0009254649276173478,-0.00124772538532933,-0.003222567010260848,-0.004672751858084738,-0.0030767416149546324
2005-01-31,0.00013452322047299083,0.0003007304444009485,0.0006213581264037889,0.0007012623751420851,0.0004389765886772641,0.0005549095606112368,0.0004059040446738582,0.0005635006259182452,0.0003283997826193636,0.0008114803226060983,0.000895870060719506,0.00029280281752858437,0.001127314997345492,0.00030864520659796044,0.002938574162477601,0.0038214088787254146,0.002976613339662996,0.0032924414007909327,0.0036820781465106214,0.009078731625472071
2005-02-28,-0.0003132845670512757,-0.0004267226836671465,-0.0005388285887148955,-0.0007647646160929464,-0.0006668453473839891,-0.0009314428387977293,-0.0009711635078525346,-0.0011157326635986488,-0.0013169905611837014,-0.001338513321248013,-0.0016470883537888057,-0.0027019081258013115,-0.00423703088103753,-0.004017097015030323,-0.006537760283070248,-0.006436212200165313,-0.005068673190911269,-0.004433232969797254,-0.0027548239547252515,0.003953382170329852
2005-03-31,0.0003037423365872571,0.000463890190947461,0.00041896670412688603,0.0003710827228885903,0.0006409392988415995,0.0009969117231172467,0.0009370024412567433,0.00098042263766117,0.0017312258333753963,0.002009103341045122,0.0024082194183016967,0.002947769594419718,0.004190095751370705,0.005499055397774453,0.006459482097423742,0.008807020771403998,0.010404975343616507,0.011830377129282529,0.009702696683004917,0.008164849538959714
2005-04-30,0.00015304311989268116,0.00044614134982260475,0.0004904228348342292,0.0007842061901593472,0.0009443256190151998,0.0010976978793184667,0.0013448643779107893,0.0019525737073784787,0.0021273263748439334,0.0022932630179092915,0.002234434870561945,0.0028667758543766087,0.002876230440035645,0.005263076360172195,0.009477227888538824,0.009399337522178286,0.011143785894056102,0.017961033478851335,0.017141345968449434,0.013800105394929794
2005-05-31,0.00049336909949743,0.0007929669358531353,0.001357625090247841,0.0015484974834648155,0.0013775824637317193,0.0013960700144727894,0.0015846992167355058,0.0017501458205174394,0.001896667541863438,0.0014215496243637784,0.0013340270474145447,0.000807003431418102,0.0019371363209628907,0.0012052435731463227,9.352327204419748e-05,0.004942352184439738,0.0037417224969564793,0.004537277057084634,0.0028060763719903467,0.0008124384608703342
2005-06-30,-2.5583036155609833e-05,4.054914866577185e-05,-6.168791636417795e-05,0.00011998942593783443,0.00022690502018617834,6.992032195814245e-05,-0.00017833894504248887,-0.0005644933607285643,-0.0005650955505426985,-0.00038738939225738177,9.253614956967643e-06,-0.0002405075182942387,-0.0004517996278816589,-0.0002405617916332771,-0.0011142036858973873,-0.0032988676727229663,-0.00012258863659216985,-0.004737294640785802,-0.005019556762491945,-0.0031033384724205417
2005-07-31,-0.0003640463616095894,-0.000601478696176155,-0.0006997650508152941,-0.0009681448374134462,-0.0010057165854616675,-0.0009888859125594864,-0.0008420731974903519,-0.0010497224391165462,-0.0014081556265123569,-0.0015080687954223725,-0.002096984427395537,-0.00126465935130872,-0.0017562895811026964,-0.003841410585181942,-0.005005426058553158,-0.007565217777257801,-0.008345799512438103,-0.011299878874168997,-0.007164739506316664,-0.00256252422168155
2005-08-31,0.0001264743062691858,0.00027282553619413703,-2.73703915640087e-05,-3.6210257916582115e-05,2.1544805988423994e-05,0.0002595398550679346,0.0001620305014479779,5.913569489176465e-05,0.00012286160104681455,0.00020785619733598655,0.0006915626841584952,0.0007893998190738659,0.0019643690389378582,0.0018253075213327233,0.003116294428265367,0.0054789317094890546,0.0040433238601756735,0.004644352082747464,0.0029943846949444727,-0.0034346185770556745
2005-09-30,-0.0002040053843311443,-0.00029474034019360494,-0.00018008868478016775,-0.00017676825338003483,-0.00020423457783098388,-0.00016467258085317912,0.00013965276201509944,0.0002768615349703606,0.0003844010912107418,0.0003655094883705048,0.00026024863837882537,0.0007766977870238772,0.0008411172051235247,0.001944573226997469,0.002580645834458916,0.002240817077358363,0.0019415340349997758,0.0046687483171695575,0.005856673909140532,0.01305845363506841
2005-10-31,-3.826194720135279e-05,-7.537346466814895e-06,-2.26787067525674e-05,0.00011002210178559944,0.0003226102088740942,0.0005739155752207413,0.0006181735973310168,0.0006263949445951873,0.0008744859161708784,0.0012928449396235014,0.001749262920161063,0.0017991659635785615,0.0024057299895021158,0.0033998124819454006,0.002313949254171564,0.0025845525633491264,0.002668977920205691,0.0016279675695689219,0.0056302457866253776,0.0061989586376993595
2005-11-30,-0.0002574327396408955,-0.00015289718457783965,-0.0001347639014393987,-0.00031952753535826586,-0.00031297344972245527,-0.00029446910963557986,-0.000151231264691708,-0.00011713312264195421,-0.00013641044683408818,-0.00016600661097869804,-0.00016915296891863111,-0.00041508806452062233,-0.000611170142926216,-0.0023174517024163455,-0.0017806309117609422,-0.0023394301990625455,-0.002258583973211936,-0.0007300980117005783,0.0013561355834700041,0.009288518045180341
2005-12-31,-0.00015384320907237562,-0.00021285376531525522,-0.00027614185714560697,-0.00018677334487741894,-0.00028960306251067484,-0.0003378559619549187,-0.0005280252319952738,-0.0003927231425255312,-0.0002827256954611829,-0.0005246545013784991,7.016500010654966e-06,7.893482399125816e-05,-0.00015846908895276733,-0.0012490167232509135,-0.000406903487465024,-0.0010483156353902027,-0.0011351726014724149,-0.0013528424392333757,-0.0014989327115239026,-0.010165957261021725
2006-01-31,1.4592496383574098e-05,-0.00022638586335040932,-0.00018570060592598163,-0.00024976928009877485,-0.0002296393637685847,-0.0002893392058669949,-0.00015150461518976822,-0.00010723269492717962,-0.00016729098337106706,-0.00014016373224349965,-0.0007351407901108928,-0.0005453601135621849,-0.0010783793145823525,-0.0014282937458613288,-0.001135262133769075,-0.0017211715354580345,-0.0031867694664825088,-0.0027109056884986682,-0.005588118717407764,-0.002799825056805779
2006-02-28,-0.00020731785582339435,-0.0003728424130696629,-0.0005332480588106952,-0.0006122648185822636,-0.0008539725662021227,-0.0007849780109519215,-0.0009312927848266468,-0.0007016442448860284,-0.0008147390079760887,-0.0011554534958371757,-0.001541621090592852,-0.0017769383662127206,-0.0019524098466786187,-0.0011466420362218413,-0.002828782522056788,-0.0026234783274217263,-0.002821569756009007,-0.001990663515430009,2.778956302092284e-05,-0.0005499185925690564
2006-03-31,-0.0002540197715637859,-0.00024240105774601495,-0.00011946391695155614,-0.0004797108653548092,-0.0002254255203088593,-0.0006129315468060338,-0.00046980743068599596,-0.0007639076463357352,-0.0008873513654792542,-0.0001657179995749668,-0.0007355086701995306,-0.00055844489478627,-0.0006185207321437673,-0.001312121503546414,-0.002212943075391843,-0.0042635668281355114,-0.0035425564168088904,-0.0033100811828993197,-0.006280082684416959,-0.0032658657186379753
2006-04-30,-0.00027725420438490863,-0.00034121126357738714,-0.0005489599356037914,-0.0005796608241388618,-0.0006744182503801522,-0.0006746830672650593,-0.000894617065422275,-0.0010268929420164021,-0.0011614564632866076,-0.0016474788469749517,-0.0012496967093892676,-0.0023825257214481897,-0.0019599203247197346,-0.0011950192625295073,-0.002527425249339977,-0.003085132629783218,-0.0032013956967656488,-0.0027768687108580023,-0.0038549240597199478,-0.002629217303429106
